Continent	Sex	Religion	D_INTERVIEW	Question_col
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	604070358	Q22
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170072185	Q22
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68070153	Q22
South America	Female	Other	76070296	Q22
South America	Female	Other	32070608	Q22
South America	Female	Other	76071940	Q22
South America	Female	Other	152070547	Q22
South America	Female	Other	218071019	Q22
South America	Female	Do not belong to a denomination	862071080	Q22
South America	Female	Do not belong to a denomination	32070647	Q22
South America	Female	Do not belong to a denomination	32070020	Q22
South America	Female	Do not belong to a denomination	170074363	Q22
South America	Female	Do not belong to a denomination	170071626	Q22
South America	Female	Roman Catholic	604071200	Q22
South America	Female	Roman Catholic	32070481	Q22
South America	Female	Roman Catholic	862070403	Q22
South America	Female	Roman Catholic	604071310	Q22
South America	Female	Roman Catholic	68070623	Q22
South America	Female	Protestant	68071861	Q22
South America	Female	Protestant	68071414	Q22
South America	Female	Protestant	604070584	Q22
South America	Female	Protestant	68071780	Q22
South America	Female	Protestant	68070388	Q22
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68070635	Q22
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68070819	Q22
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170074738	Q22
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	218070518	Q22
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170076795	Q22
Africa	Male	Muslim	231070736	Q22
Africa	Male	Muslim	788070301	Q22
Africa	Male	Muslim	434070075	Q22
Africa	Male	Muslim	434070592	Q22
Africa	Male	Muslim	818070617	Q22
Africa	Male	Orthodox (Russian/Greek/etc.)	231071162	Q22
Africa	Male	Orthodox (Russian/Greek/etc.)	566070760	Q22
Africa	Male	Orthodox (Russian/Greek/etc.)	231071099	Q22
Africa	Male	Orthodox (Russian/Greek/etc.)	231070579	Q22
Africa	Male	Orthodox (Russian/Greek/etc.)	231070230	Q22
Africa	Male	Do not belong to a denomination	716070392	Q22
Africa	Male	Do not belong to a denomination	504070146	Q22
Africa	Male	Do not belong to a denomination	404070061	Q22
Africa	Male	Do not belong to a denomination	716071137	Q22
Africa	Male	Do not belong to a denomination	716070724	Q22
Africa	Male	Roman Catholic	716070422	Q22
Africa	Male	Roman Catholic	716070963	Q22
Africa	Male	Roman Catholic	716070037	Q22
Africa	Male	Roman Catholic	716070283	Q22
Africa	Male	Roman Catholic	404070175	Q22
Africa	Male	Protestant	231070301	Q22
Africa	Male	Protestant	404070117	Q22
Africa	Male	Protestant	566070668	Q22
Africa	Male	Protestant	404070569	Q22
Africa	Male	Protestant	404070529	Q22
Africa	Female	Muslim	818070891	Q22
Africa	Female	Muslim	434070604	Q22
Africa	Female	Muslim	818071026	Q22
Africa	Female	Muslim	788070636	Q22
Africa	Female	Muslim	788070308	Q22
Africa	Female	Orthodox (Russian/Greek/etc.)	231071154	Q22
Africa	Female	Orthodox (Russian/Greek/etc.)	231070134	Q22
Africa	Female	Orthodox (Russian/Greek/etc.)	231070430	Q22
Africa	Female	Orthodox (Russian/Greek/etc.)	231070279	Q22
Africa	Female	Orthodox (Russian/Greek/etc.)	231070241	Q22
Africa	Female	Do not belong to a denomination	788070857	Q22
Africa	Female	Do not belong to a denomination	716071209	Q22
Africa	Female	Do not belong to a denomination	716070318	Q22
Africa	Female	Do not belong to a denomination	788070589	Q22
Africa	Female	Do not belong to a denomination	716070590	Q22
Africa	Female	Roman Catholic	716070667	Q22
Africa	Female	Roman Catholic	566070244	Q22
Africa	Female	Roman Catholic	404070991	Q22
Africa	Female	Roman Catholic	404070487	Q22
Africa	Female	Roman Catholic	716070629	Q22
Africa	Female	Protestant	404070945	Q22
Africa	Female	Protestant	404071087	Q22
Africa	Female	Protestant	404070535	Q22
Africa	Female	Protestant	566070615	Q22
Africa	Female	Protestant	566070803	Q22
North America	Male	Muslim	124074603	Q22
North America	Male	Muslim	124074264	Q22
North America	Male	Muslim	124070797	Q22
North America	Male	Muslim	124071047	Q22
North America	Male	Muslim	124073205	Q22
North America	Male	Other	840071679	Q22
North America	Male	Other	124073285	Q22
North America	Male	Other	124074619	Q22
North America	Male	Other	124070670	Q22
North America	Male	Other	124071687	Q22
North America	Male	Orthodox (Russian/Greek/etc.)	124072716	Q22
North America	Male	Orthodox (Russian/Greek/etc.)	124070933	Q22
North America	Male	Orthodox (Russian/Greek/etc.)	124073119	Q22
North America	Male	Orthodox (Russian/Greek/etc.)	124074018	Q22
North America	Male	Orthodox (Russian/Greek/etc.)	124070325	Q22
North America	Male	Do not belong to a denomination	840072309	Q22
North America	Male	Do not belong to a denomination	124075414	Q22
North America	Male	Do not belong to a denomination	124070320	Q22
North America	Male	Do not belong to a denomination	124070994	Q22
North America	Male	Do not belong to a denomination	124070686	Q22
North America	Male	Roman Catholic	124073222	Q22
North America	Male	Roman Catholic	124073840	Q22
North America	Male	Roman Catholic	124070924	Q22
North America	Male	Roman Catholic	484071234	Q22
North America	Male	Roman Catholic	124070554	Q22
North America	Male	Buddhist	840071373	Q22
North America	Male	Buddhist	840072459	Q22
North America	Male	Buddhist	840072719	Q22
North America	Male	Buddhist	124072876	Q22
North America	Male	Buddhist	124075385	Q22
North America	Male	Protestant	124070938	Q22
North America	Male	Protestant	124073037	Q22
North America	Male	Protestant	320070878	Q22
North America	Male	Protestant	320071092	Q22
North America	Male	Protestant	320070806	Q22
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558070979	Q22
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558070819	Q22
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558070373	Q22
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	840072460	Q22
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	840073085	Q22
North America	Male	Jew	840073186	Q22
North America	Male	Jew	124073544	Q22
North America	Male	Jew	840072222	Q22
North America	Male	Jew	124076065	Q22
North America	Male	Jew	124070522	Q22
North America	Female	Muslim	124073003	Q22
North America	Female	Muslim	840072305	Q22
North America	Female	Muslim	124073243	Q22
North America	Female	Muslim	124072768	Q22
North America	Female	Muslim	124072524	Q22
North America	Female	Other	124071403	Q22
North America	Female	Other	840071069	Q22
North America	Female	Other	124072501	Q22
North America	Female	Other	124072983	Q22
North America	Female	Other	124075343	Q22
North America	Female	Do not belong to a denomination	124071952	Q22
North America	Female	Do not belong to a denomination	558070346	Q22
North America	Female	Do not belong to a denomination	124071927	Q22
North America	Female	Do not belong to a denomination	124071487	Q22
North America	Female	Do not belong to a denomination	558070906	Q22
North America	Female	Roman Catholic	124073249	Q22
North America	Female	Roman Catholic	124074229	Q22
North America	Female	Roman Catholic	630070450	Q22
North America	Female	Roman Catholic	124072249	Q22
North America	Female	Roman Catholic	840071765	Q22
North America	Female	Buddhist	840071418	Q22
North America	Female	Buddhist	124072638	Q22
North America	Female	Buddhist	630070030	Q22
North America	Female	Buddhist	840073292	Q22
North America	Female	Buddhist	840072782	Q22
North America	Female	Protestant	320070307	Q22
North America	Female	Protestant	320070451	Q22
North America	Female	Protestant	630070963	Q22
North America	Female	Protestant	840073589	Q22
North America	Female	Protestant	630070171	Q22
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	630071180	Q22
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558071133	Q22
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	630070199	Q22
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558070132	Q22
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558071199	Q22
Oceania	Male	Do not belong to a denomination	36071030	Q22
Oceania	Male	Do not belong to a denomination	554070477	Q22
Oceania	Male	Do not belong to a denomination	36070262	Q22
Oceania	Male	Do not belong to a denomination	36070585	Q22
Oceania	Male	Do not belong to a denomination	554070868	Q22
Oceania	Male	Roman Catholic	36071263	Q22
Oceania	Male	Roman Catholic	36070533	Q22
Oceania	Male	Roman Catholic	36071241	Q22
Oceania	Male	Roman Catholic	36071765	Q22
Oceania	Male	Roman Catholic	36071474	Q22
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070578	Q22
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070886	Q22
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070692	Q22
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36070789	Q22
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36071671	Q22
Oceania	Female	Do not belong to a denomination	36071223	Q22
Oceania	Female	Do not belong to a denomination	36071167	Q22
Oceania	Female	Do not belong to a denomination	36070625	Q22
Oceania	Female	Do not belong to a denomination	554070277	Q22
Oceania	Female	Do not belong to a denomination	36071381	Q22
Oceania	Female	Roman Catholic	36070148	Q22
Oceania	Female	Roman Catholic	554070979	Q22
Oceania	Female	Roman Catholic	36071294	Q22
Oceania	Female	Roman Catholic	36071781	Q22
Oceania	Female	Roman Catholic	36071504	Q22
Oceania	Female	Protestant	36070651	Q22
Oceania	Female	Protestant	36070266	Q22
Oceania	Female	Protestant	36070820	Q22
Oceania	Female	Protestant	36070879	Q22
Oceania	Female	Protestant	36071001	Q22
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36071072	Q22
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070998	Q22
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36070399	Q22
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070295	Q22
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070648	Q22
Asia	Male	Muslim	792072011	Q149
Asia	Male	Muslim	762070251	Q149
Asia	Male	Muslim	368071160	Q149
Asia	Male	Muslim	792071591	Q149
Asia	Male	Muslim	398070852	Q149
Asia	Male	Other	158070479	Q149
Asia	Male	Other	158070551	Q149
Asia	Male	Other	158071217	Q149
Asia	Male	Other	158071008	Q149
Asia	Male	Other	158070043	Q149
Asia	Male	Orthodox (Russian/Greek/etc.)	764070292	Q149
Asia	Male	Orthodox (Russian/Greek/etc.)	398070092	Q149
Asia	Male	Orthodox (Russian/Greek/etc.)	398070594	Q149
Asia	Male	Orthodox (Russian/Greek/etc.)	422070921	Q149
Asia	Male	Orthodox (Russian/Greek/etc.)	410070537	Q149
Asia	Male	Do not belong to a denomination	156070497	Q149
Asia	Male	Do not belong to a denomination	156070274	Q149
Asia	Male	Do not belong to a denomination	156070901	Q149
Asia	Male	Do not belong to a denomination	392071305	Q149
Asia	Male	Do not belong to a denomination	762070554	Q149
Asia	Male	Roman Catholic	422070627	Q149
Asia	Male	Roman Catholic	422071089	Q149
Asia	Male	Roman Catholic	608071053	Q149
Asia	Male	Roman Catholic	422070669	Q149
Asia	Male	Roman Catholic	360071679	Q149
Asia	Male	Buddhist	496071578	Q149
Asia	Male	Buddhist	158070832	Q149
Asia	Male	Buddhist	446070426	Q149
Asia	Male	Buddhist	410070816	Q149
Asia	Male	Buddhist	496071576	Q149
Asia	Male	Protestant	360072479	Q149
Asia	Male	Protestant	360073075	Q149
Asia	Male	Protestant	344070072	Q149
Asia	Male	Protestant	344070719	Q149
Asia	Male	Protestant	410070743	Q149
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	608070285	Q149
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070741	Q149
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070170	Q149
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	608070493	Q149
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070132	Q149
Asia	Male	Hindu	360072442	Q149
Asia	Male	Hindu	702070906	Q149
Asia	Male	Hindu	50070816	Q149
Asia	Male	Hindu	360072371	Q149
Asia	Male	Hindu	702071551	Q149
Asia	Female	Muslim	398071213	Q149
Asia	Female	Muslim	762070205	Q149
Asia	Female	Muslim	762070276	Q149
Asia	Female	Muslim	458071304	Q149
Asia	Female	Muslim	458070284	Q149
Asia	Female	Other	158071160	Q149
Asia	Female	Other	158070791	Q149
Asia	Female	Other	158070807	Q149
Asia	Female	Other	702070561	Q149
Asia	Female	Other	158070203	Q149
Asia	Female	Orthodox (Russian/Greek/etc.)	398070362	Q149
Asia	Female	Orthodox (Russian/Greek/etc.)	417070938	Q149
Asia	Female	Orthodox (Russian/Greek/etc.)	764070300	Q149
Asia	Female	Orthodox (Russian/Greek/etc.)	417070940	Q149
Asia	Female	Orthodox (Russian/Greek/etc.)	398070591	Q149
Asia	Female	Do not belong to a denomination	344071353	Q149
Asia	Female	Do not belong to a denomination	704070744	Q149
Asia	Female	Do not belong to a denomination	496070881	Q149
Asia	Female	Do not belong to a denomination	344070626	Q149
Asia	Female	Do not belong to a denomination	496070615	Q149
Asia	Female	Roman Catholic	704070266	Q149
Asia	Female	Roman Catholic	608070068	Q149
Asia	Female	Roman Catholic	608070756	Q149
Asia	Female	Roman Catholic	608070780	Q149
Asia	Female	Roman Catholic	422070420	Q149
Asia	Female	Buddhist	704071049	Q149
Asia	Female	Buddhist	496070083	Q149
Asia	Female	Buddhist	496070580	Q149
Asia	Female	Buddhist	764070686	Q149
Asia	Female	Buddhist	764070263	Q149
Asia	Female	Protestant	344070108	Q149
Asia	Female	Protestant	344071867	Q149
Asia	Female	Protestant	410070948	Q149
Asia	Female	Protestant	360073173	Q149
Asia	Female	Protestant	344071240	Q149
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458071201	Q149
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070840	Q149
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458071165	Q149
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	446070320	Q149
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070544	Q149
Asia	Female	Hindu	50070335	Q149
Asia	Female	Hindu	458071097	Q149
Asia	Female	Hindu	702071299	Q149
Asia	Female	Hindu	360072374	Q149
Asia	Female	Hindu	702070961	Q149
Europe	Male	Muslim	528071774	Q149
Europe	Male	Muslim	196070890	Q149
Europe	Male	Muslim	300070456	Q149
Europe	Male	Muslim	196070871	Q149
Europe	Male	Muslim	196070949	Q149
Europe	Male	Other	276071320	Q149
Europe	Male	Other	528071951	Q149
Europe	Male	Other	276070162	Q149
Europe	Male	Other	528070613	Q149
Europe	Male	Other	804070500	Q149
Europe	Male	Orthodox (Russian/Greek/etc.)	688070649	Q149
Europe	Male	Orthodox (Russian/Greek/etc.)	643070059	Q149
Europe	Male	Orthodox (Russian/Greek/etc.)	196070382	Q149
Europe	Male	Orthodox (Russian/Greek/etc.)	300070976	Q149
Europe	Male	Orthodox (Russian/Greek/etc.)	300070392	Q149
Europe	Male	Do not belong to a denomination	643070746	Q149
Europe	Male	Do not belong to a denomination	643070774	Q149
Europe	Male	Do not belong to a denomination	826071982	Q149
Europe	Male	Do not belong to a denomination	276071428	Q149
Europe	Male	Do not belong to a denomination	203070157	Q149
Europe	Male	Roman Catholic	20070182	Q149
Europe	Male	Roman Catholic	276070137	Q149
Europe	Male	Roman Catholic	688070161	Q149
Europe	Male	Roman Catholic	703070329	Q149
Europe	Male	Roman Catholic	703070068	Q149
Europe	Male	Protestant	826071900	Q149
Europe	Male	Protestant	804071200	Q149
Europe	Male	Protestant	909070041	Q149
Europe	Male	Protestant	276071154	Q149
Europe	Male	Protestant	826072104	Q149
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826071427	Q149
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826071299	Q149
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826070571	Q149
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826071193	Q149
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	909070008	Q149
Europe	Male	Hindu	528072032	Q149
Europe	Male	Hindu	826071056	Q149
Europe	Male	Hindu	826070301	Q149
Europe	Male	Hindu	20070922	Q149
Europe	Male	Hindu	20070304	Q149
Europe	Female	Muslim	643070897	Q149
Europe	Female	Muslim	196070810	Q149
Europe	Female	Muslim	528071062	Q149
Europe	Female	Muslim	643071697	Q149
Europe	Female	Muslim	196070586	Q149
Europe	Female	Other	528071171	Q149
Europe	Female	Other	826072471	Q149
Europe	Female	Other	300070274	Q149
Europe	Female	Other	20070627	Q149
Europe	Female	Other	528072079	Q149
Europe	Female	Orthodox (Russian/Greek/etc.)	300070609	Q149
Europe	Female	Orthodox (Russian/Greek/etc.)	642071011	Q149
Europe	Female	Orthodox (Russian/Greek/etc.)	642070290	Q149
Europe	Female	Orthodox (Russian/Greek/etc.)	51070362	Q149
Europe	Female	Orthodox (Russian/Greek/etc.)	804070248	Q149
Europe	Female	Do not belong to a denomination	643070439	Q149
Europe	Female	Do not belong to a denomination	826071720	Q149
Europe	Female	Do not belong to a denomination	528071374	Q149
Europe	Female	Do not belong to a denomination	528070872	Q149
Europe	Female	Do not belong to a denomination	203070116	Q149
Europe	Female	Roman Catholic	804070954	Q149
Europe	Female	Roman Catholic	703070722	Q149
Europe	Female	Roman Catholic	528070462	Q149
Europe	Female	Roman Catholic	276071486	Q149
Europe	Female	Roman Catholic	703070662	Q149
Europe	Female	Protestant	276071419	Q149
